# timestamp, x, y, z, qx, qy, qz, qw
200000000.000000, -2.500000, 3.600000, 0.350000, 0.089387, -0.598433, -0.787435, 0.117619
210000000.000000, -2.500000, 3.580000, 0.342500, 0.093681, -0.599927, -0.785038, 0.122587
220000000.000000, -2.500000, 3.560000, 0.335000, 0.098122, -0.601358, -0.782582, 0.127692
230000000.000000, -2.500000, 3.540000, 0.327500, 0.102715, -0.602722, -0.780066, 0.132938
240000000.000000, -2.500000, 3.520000, 0.320000, 0.107465, -0.604012, -0.777487, 0.138330
250000000.000000, -2.500000, 3.500000, 0.312500, 0.112376, -0.605223, -0.774840, 0.143871
260000000.000000, -2.500000, 3.480000, 0.305000, 0.117454, -0.606350, -0.772123, 0.149565
270000000.000000, -2.500000, 3.460000, 0.297500, 0.122702, -0.607386, -0.769332, 0.155417
280000000.000000, -2.500000, 3.440000, 0.290000, 0.128124, -0.608324, -0.766464, 0.161431
290000000.000000, -2.500000, 3.420000, 0.282500, 0.133725, -0.609157, -0.763513, 0.167610
300000000.000000, -2.500000, 3.400000, 0.275000, 0.139509, -0.609878, -0.760477, 0.173958
310000000.000000, -2.500000, 3.380000, 0.267500, 0.145479, -0.610479, -0.757350, 0.180479
320000000.000000, -2.500000, 3.360000, 0.260000, 0.151638, -0.610951, -0.754129, 0.187174
330000000.000000, -2.500000, 3.340000, 0.252500, 0.157988, -0.611287, -0.750809, 0.194048
340000000.000000, -2.500000, 3.320000, 0.245000, 0.164533, -0.611476, -0.747384, 0.201102
350000000.000000, -2.500000, 3.300000, 0.237500, 0.171272, -0.611511, -0.743852, 0.208338
360000000.000000, -2.500000, 3.280000, 0.230000, 0.178207, -0.611381, -0.740206, 0.215758
370000000.000000, -2.500000, 3.260000, 0.222500, 0.185338, -0.611076, -0.736441, 0.223361
380000000.000000, -2.500000, 3.240000, 0.215000, 0.192663, -0.610586, -0.732555, 0.231148
390000000.000000, -2.500000, 3.220000, 0.207500, 0.200179, -0.609901, -0.728540, 0.239118
400000000.000000, -2.500000, 3.200000, 0.200000, 0.207884, -0.609012, -0.724394, 0.247269
410000000.000000, -2.500000, 3.180000, 0.192500, 0.215771, -0.607907, -0.720113, 0.255598
420000000.000000, -2.500000, 3.160000, 0.185000, 0.223835, -0.606576, -0.715691, 0.264100
430000000.000000, -2.500000, 3.140000, 0.177500, 0.232068, -0.605011, -0.711127, 0.272772
440000000.000000, -2.500000, 3.120000, 0.170000, 0.240460, -0.603202, -0.706417, 0.281606
450000000.000000, -2.500000, 3.100000, 0.162500, 0.249000, -0.601140, -0.701558, 0.290595
460000000.000000, -2.500000, 3.080000, 0.155000, 0.257676, -0.598818, -0.696550, 0.299730
470000000.000000, -2.500000, 3.060000, 0.147500, 0.266471, -0.596229, -0.691392, 0.309001
480000000.000000, -2.500000, 3.040000, 0.140000, 0.275370, -0.593367, -0.686083, 0.318397
490000000.000000, -2.500000, 3.020000, 0.132500, 0.284355, -0.590229, -0.680625, 0.327905
500000000.000000, -2.500000, 3.000000, 0.125000, 0.293405, -0.586811, -0.675021, 0.337511
510000000.000000, -2.500000, 2.980000, 0.117500, 0.302501, -0.583112, -0.669273, 0.347199
520000000.000000, -2.500000, 2.960000, 0.110000, 0.311619, -0.579133, -0.663387, 0.356954
530000000.000000, -2.500000, 2.940000, 0.102500, 0.320736, -0.574877, -0.657368, 0.366759
540000000.000000, -2.500000, 2.920000, 0.095000, 0.329827, -0.570349, -0.651223, 0.376596
550000000.000000, -2.500000, 2.900000, 0.087500, 0.338869, -0.565555, -0.644960, 0.386447
560000000.000000, -2.500000, 2.880000, 0.080000, 0.347836, -0.560504, -0.638590, 0.396294
570000000.000000, -2.500000, 2.860000, 0.072500, 0.356703, -0.555207, -0.632121, 0.406118
580000000.000000, -2.500000, 2.840000, 0.065000, 0.365446, -0.549676, -0.625566, 0.415900
590000000.000000, -2.500000, 2.820000, 0.057500, 0.374041, -0.543927, -0.618936, 0.425623
600000000.000000, -2.500000, 2.800000, 0.050000, 0.382467, -0.537974, -0.612245, 0.435269
610000000.000000, -2.500000, 2.780000, 0.042500, 0.390701, -0.531836, -0.605507, 0.444821
620000000.000000, -2.500000, 2.760000, 0.035000, 0.398724, -0.525530, -0.598734, 0.454264
630000000.000000, -2.500000, 2.740000, 0.027500, 0.406519, -0.519076, -0.591940, 0.463583
640000000.000000, -2.500000, 2.720000, 0.020000, 0.414069, -0.512494, -0.585141, 0.472764
650000000.000000, -2.500000, 2.700000, 0.012500, 0.421363, -0.505804, -0.578349, 0.481796
660000000.000000, -2.500000, 2.680000, 0.005000, 0.428387, -0.499026, -0.571578, 0.490669
670000000.000000, -2.500000, 2.660000, -0.002500, 0.435133, -0.492180, -0.564841, 0.499372
680000000.000000, -2.500000, 2.640000, -0.010000, 0.441593, -0.485286, -0.558151, 0.507898
690000000.000000, -2.500000, 2.620000, -0.017500, 0.447764, -0.478361, -0.551518, 0.516242
700000000.000000, -2.500000, 2.600000, -0.025000, 0.453642, -0.471425, -0.544954, 0.524397
710000000.000000, -2.500000, 2.580000, -0.032500, 0.459225, -0.464493, -0.538469, 0.532362
720000000.000000, -2.500000, 2.560000, -0.040000, 0.464515, -0.457583, -0.532072, 0.540133
730000000.000000, -2.500000, 2.540000, -0.047500, 0.469514, -0.450707, -0.525770, 0.547709
740000000.000000, -2.500000, 2.520000, -0.055000, 0.474225, -0.443880, -0.519572, 0.555091
750000000.000000, -2.500000, 2.500000, -0.062500, 0.478654, -0.437113, -0.513482, 0.562280
760000000.000000, -2.500000, 2.480000, -0.070000, 0.482805, -0.430418, -0.507507, 0.569277
770000000.000000, -2.500000, 2.460000, -0.077500, 0.486686, -0.423804, -0.501651, 0.576084
780000000.000000, -2.500000, 2.440000, -0.085000, 0.490305, -0.417279, -0.495918, 0.582705
790000000.000000, -2.500000, 2.420000, -0.092500, 0.493668, -0.410850, -0.490309, 0.589144
800000000.000000, -2.500000, 2.400000, -0.100000, 0.496785, -0.404524, -0.484828, 0.595405
810000000.000000, -2.500000, 2.380000, -0.107500, 0.499665, -0.398304, -0.479475, 0.601492
820000000.000000, -2.500000, 2.360000, -0.115000, 0.502316, -0.392196, -0.474251, 0.607410
830000000.000000, -2.500000, 2.340000, -0.122500, 0.504747, -0.386203, -0.469157, 0.613163
840000000.000000, -2.500000, 2.320000, -0.130000, 0.506968, -0.380327, -0.464191, 0.618758
850000000.000000, -2.500000, 2.300000, -0.137500, 0.508987, -0.374569, -0.459354, 0.624199
860000000.000000, -2.500000, 2.280000, -0.145000, 0.510814, -0.368931, -0.454644, 0.629491
870000000.000000, -2.500000, 2.260000, -0.152500, 0.512456, -0.363412, -0.450059, 0.634639
880000000.000000, -2.500000, 2.240000, -0.160000, 0.513923, -0.358014, -0.445599, 0.639649
890000000.000000, -2.500000, 2.220000, -0.167500, 0.515223, -0.352735, -0.441259, 0.644526
900000000.000000, -2.500000, 2.200000, -0.175000, 0.516364, -0.347575, -0.437039, 0.649274
910000000.000000, -2.500000, 2.180000, -0.182500, 0.517353, -0.342531, -0.432936, 0.653899
920000000.000000, -2.500000, 2.160000, -0.190000, 0.518199, -0.337604, -0.428948, 0.658405
930000000.000000, -2.500000, 2.140000, -0.197500, 0.518908, -0.332790, -0.425071, 0.662797
940000000.000000, -2.500000, 2.120000, -0.205000, 0.519487, -0.328089, -0.421303, 0.667079
950000000.000000, -2.500000, 2.100000, -0.212500, 0.519943, -0.323498, -0.417641, 0.671256
960000000.000000, -2.500000, 2.080000, -0.220000, 0.520282, -0.319014, -0.414083, 0.675331
970000000.000000, -2.500000, 2.060000, -0.227500, 0.520511, -0.314636, -0.410625, 0.679308
980000000.000000, -2.500000, 2.040000, -0.235000, 0.520634, -0.310360, -0.407265, 0.683192
990000000.000000, -2.500000, 2.020000, -0.242500, 0.520658, -0.306186, -0.403999, 0.686986
1000000000.000000, -2.500000, 2.000000, -0.250000, 0.520588, -0.302109, -0.400825, 0.690694
